p0 (For observed curve),n_qc_max (For observed curve),p0(For analytic curve),n_qc_max (For analytic curve)
,,4.572934586917e-10,7.015350581046e-01
,,4.573534706941e-10,7.015248043274e-01
,,4.574134826965e-10,7.015145437054e-01
,,4.574734946989e-10,7.015042762445e-01
,,4.575335067013e-10,7.014940019507e-01
,,4.575935187037e-10,7.014837208300e-01
,,4.576535307061e-10,7.014734328886e-01
,,4.577135427085e-10,7.014631381323e-01
,,4.577735547109e-10,7.014528365672e-01
,,4.578335667133e-10,7.014425281993e-01
,,4.578935787157e-10,7.014322130345e-01
,,4.579535907181e-10,7.014218910789e-01
,,4.580136027205e-10,7.014115623384e-01
,,4.580736147229e-10,7.014012268191e-01
,,4.581336267253e-10,7.013908845268e-01
,,4.581936387277e-10,7.013805354676e-01
,,4.582536507301e-10,7.013701796474e-01
,,4.583136627325e-10,7.013598170721e-01
,,4.583736747349e-10,7.013494477478e-01
,,4.584336867373e-10,7.013390716804e-01
,,4.584936987397e-10,7.013286888758e-01
,,4.585537107421e-10,7.013182993399e-01
,,4.586137227445e-10,7.013079030787e-01
,,4.586737347469e-10,7.012975000981e-01
,,4.587337467493e-10,7.012870904040e-01
,,4.587937587518e-10,7.012766740024e-01
,,4.588537707542e-10,7.012662508991e-01
,,4.589137827566e-10,7.012558211001e-01
,,4.589737947590e-10,7.012453846113e-01
,,4.590338067614e-10,7.012349414385e-01
,,4.590938187638e-10,7.012244915876e-01
,,4.591538307662e-10,7.012140350646e-01
,,4.592138427686e-10,7.012035718754e-01
,,4.592738547710e-10,7.011931020257e-01
,,4.593338667734e-10,7.011826255215e-01
,,4.593938787758e-10,7.011721423686e-01
,,4.594538907782e-10,7.011616525729e-01
,,4.595139027806e-10,7.011511561403e-01
,,4.595739147830e-10,7.011406530766e-01
,,4.596339267854e-10,7.011301433876e-01
,,4.596939387878e-10,7.011196270792e-01
,,4.597539507902e-10,7.011091041573e-01
,,4.598139627926e-10,7.010985746276e-01
,,4.598739747950e-10,7.010880384960e-01
,,4.599339867974e-10,7.010774957684e-01
,,4.599939987998e-10,7.010669464504e-01
,,4.600540108022e-10,7.010563905480e-01
,,4.601140228046e-10,7.010458280670e-01
,,4.601740348070e-10,7.010352590131e-01
,,4.602340468094e-10,7.010246833922e-01
,,4.602940588118e-10,7.010141012100e-01
,,4.603540708142e-10,7.010035124723e-01
,,4.604140828166e-10,7.009929171850e-01
,,4.604740948190e-10,7.009823153537e-01
,,4.605341068214e-10,7.009717069844e-01
,,4.605941188238e-10,7.009610920826e-01
,,4.606541308262e-10,7.009504706543e-01
,,4.607141428286e-10,7.009398427051e-01
,,4.607741548310e-10,7.009292082409e-01
,,4.608341668334e-10,7.009185672673e-01
,,4.608941788358e-10,7.009079197901e-01
,,4.609541908382e-10,7.008972658150e-01
,,4.610142028406e-10,7.008866053479e-01
,,4.610742148430e-10,7.008759383943e-01
,,4.611342268454e-10,7.008652649601e-01
,,4.611942388478e-10,7.008545850510e-01
,,4.612542508502e-10,7.008438986726e-01
,,4.613142628526e-10,7.008332058307e-01
,,4.613742748550e-10,7.008225065310e-01
,,4.614342868574e-10,7.008118007792e-01
,,4.614942988598e-10,7.008010885810e-01
,,4.615543108622e-10,7.007903699420e-01
,,4.616143228646e-10,7.007796448681e-01
,,4.616743348670e-10,7.007689133647e-01
,,4.617343468694e-10,7.007581754377e-01
,,4.617943588718e-10,7.007474310927e-01
,,4.618543708742e-10,7.007366803354e-01
,,4.619143828766e-10,7.007259231714e-01
,,4.619743948790e-10,7.007151596063e-01
,,4.620344068814e-10,7.007043896460e-01
,,4.620944188838e-10,7.006936132959e-01
,,4.621544308862e-10,7.006828305617e-01
,,4.622144428886e-10,7.006720414491e-01
,,4.622744548910e-10,7.006612459637e-01
,,4.623344668934e-10,7.006504441112e-01
,,4.623944788958e-10,7.006396358971e-01
,,4.624544908982e-10,7.006288213271e-01
,,4.625145029006e-10,7.006180004068e-01
,,4.625745149030e-10,7.006071731418e-01
,,4.626345269054e-10,7.005963395377e-01
,,4.626945389078e-10,7.005854996001e-01
,,4.627545509102e-10,7.005746533346e-01
,,4.628145629126e-10,7.005638007469e-01
,,4.628745749150e-10,7.005529418424e-01
,,4.629345869174e-10,7.005420766268e-01
,,4.629945989198e-10,7.005312051057e-01
,,4.630546109222e-10,7.005203272846e-01
,,4.631146229246e-10,7.005094431691e-01
,,4.631746349270e-10,7.004985527647e-01
,,4.632346469294e-10,7.004876560771e-01
,,4.632946589318e-10,7.004767531117e-01
,,4.633546709342e-10,7.004658438741e-01
,,4.634146829366e-10,7.004549283700e-01
,,4.634746949390e-10,7.004440066047e-01
,,4.635347069414e-10,7.004330785839e-01
,,4.635947189438e-10,7.004221443130e-01
,,4.636547309462e-10,7.004112037977e-01
,,4.637147429486e-10,7.004002570434e-01
,,4.637747549510e-10,7.003893040556e-01
,,4.638347669534e-10,7.003783448399e-01
,,4.638947789558e-10,7.003673794017e-01
,,4.639547909582e-10,7.003564077466e-01
,,4.640148029606e-10,7.003454298801e-01
,,4.640748149630e-10,7.003344458077e-01
,,4.641348269654e-10,7.003234555348e-01
,,4.641948389678e-10,7.003124590669e-01
,,4.642548509702e-10,7.003014564096e-01
,,4.643148629726e-10,7.002904475682e-01
,,4.643748749750e-10,7.002794325483e-01
,,4.644348869774e-10,7.002684113554e-01
,,4.644948989798e-10,7.002573839948e-01
,,4.645549109822e-10,7.002463504721e-01
,,4.646149229846e-10,7.002353107927e-01
,,4.646749349870e-10,7.002242649621e-01
,,4.647349469894e-10,7.002132129857e-01
,,4.647949589918e-10,7.002021548689e-01
,,4.648549709942e-10,7.001910906172e-01
,,4.649149829966e-10,7.001800202359e-01
,,4.649749949990e-10,7.001689437307e-01
,,4.650350070014e-10,7.001578611067e-01
,,4.650950190038e-10,7.001467723696e-01
,,4.651550310062e-10,7.001356775246e-01
,,4.652150430086e-10,7.001245765772e-01
,,4.652750550110e-10,7.001134695328e-01
,,4.653350670134e-10,7.001023563969e-01
,,4.653950790158e-10,7.000912371747e-01
,,4.654550910182e-10,7.000801118716e-01
,,4.655151030206e-10,7.000689804932e-01
,,4.655751150230e-10,7.000578430447e-01
,,4.656351270254e-10,7.000466995315e-01
,,4.656951390278e-10,7.000355499590e-01
,,4.657551510302e-10,7.000243943325e-01
,,4.658151630326e-10,7.000132326575e-01
,,4.658751750350e-10,7.000020649393e-01
,,4.659351870374e-10,6.999908911832e-01
,,4.659951990398e-10,6.999797113946e-01
,,4.660552110422e-10,6.999685255788e-01
,,4.661152230446e-10,6.999573337412e-01
,,4.661752350470e-10,6.999461358872e-01
,,4.662352470494e-10,6.999349320219e-01
,,4.662952590518e-10,6.999237221508e-01
,,4.663552710542e-10,6.999125062793e-01
,,4.664152830566e-10,6.999012844125e-01
,,4.664752950590e-10,6.998900565558e-01
,,4.665353070614e-10,6.998788227146e-01
,,4.665953190638e-10,6.998675828942e-01
,,4.666553310662e-10,6.998563370997e-01
,,4.667153430686e-10,6.998450853366e-01
,,4.667753550710e-10,6.998338276102e-01
,,4.668353670734e-10,6.998225639256e-01
,,4.668953790758e-10,6.998112942883e-01
,,4.669553910782e-10,6.998000187034e-01
,,4.670154030806e-10,6.997887371763e-01
,,4.670754150830e-10,6.997774497122e-01
,,4.671354270854e-10,6.997661563164e-01
,,4.671954390878e-10,6.997548569942e-01
,,4.672554510902e-10,6.997435517507e-01
,,4.673154630926e-10,6.997322405914e-01
,,4.673754750950e-10,6.997209235213e-01
,,4.674354870974e-10,6.997096005458e-01
,,4.674954990998e-10,6.996982716701e-01
,,4.675555111022e-10,6.996869368994e-01
,,4.676155231046e-10,6.996755962389e-01
,,4.676755351070e-10,6.996642496940e-01
,,4.677355471094e-10,6.996528972698e-01
,,4.677955591118e-10,6.996415389714e-01
,,4.678555711142e-10,6.996301748043e-01
,,4.679155831166e-10,6.996188047734e-01
,,4.679755951190e-10,6.996074288842e-01
,,4.680356071214e-10,6.995960471416e-01
,,4.680956191238e-10,6.995846595511e-01
,,4.681556311262e-10,6.995732661176e-01
,,4.682156431286e-10,6.995618668465e-01
,,4.682756551310e-10,6.995504617430e-01
,,4.683356671334e-10,6.995390508121e-01
,,4.683956791358e-10,6.995276340590e-01
,,4.684556911382e-10,6.995162114890e-01
,,4.685157031406e-10,6.995047831072e-01
,,4.685757151430e-10,6.994933489188e-01
,,4.686357271454e-10,6.994819089289e-01
,,4.686957391478e-10,6.994704631427e-01
,,4.687557511502e-10,6.994590115653e-01
,,4.688157631526e-10,6.994475542019e-01
,,4.688757751550e-10,6.994360910575e-01
,,4.689357871574e-10,6.994246221374e-01
,,4.689957991598e-10,6.994131474467e-01
,,4.690558111622e-10,6.994016669905e-01
,,4.691158231646e-10,6.993901807740e-01
,,4.691758351670e-10,6.993786888022e-01
,,4.692358471694e-10,6.993671910802e-01
,,4.692958591718e-10,6.993556876132e-01
,,4.693558711742e-10,6.993441784063e-01
,,4.694158831766e-10,6.993326634646e-01
,,4.694758951790e-10,6.993211427932e-01
,,4.695359071814e-10,6.993096163971e-01
,,4.695959191838e-10,6.992980842815e-01
,,4.696559311862e-10,6.992865464514e-01
,,4.697159431886e-10,6.992750029120e-01
,,4.697759551910e-10,6.992634536683e-01
,,4.698359671934e-10,6.992518987254e-01
,,4.698959791958e-10,6.992403380883e-01
,,4.699559911982e-10,6.992287717621e-01
,,4.700160032006e-10,6.992171997519e-01
,,4.700760152030e-10,6.992056220628e-01
,,4.701360272054e-10,6.991940386997e-01
,,4.701960392078e-10,6.991824496677e-01
,,4.702560512102e-10,6.991708549719e-01
,,4.703160632126e-10,6.991592546174e-01
,,4.703760752150e-10,6.991476486091e-01
,,4.704360872174e-10,6.991360369520e-01
,,4.704960992198e-10,6.991244196513e-01
,,4.705561112222e-10,6.991127967119e-01
,,4.706161232246e-10,6.991011681388e-01
,,4.706761352270e-10,6.990895339371e-01
,,4.707361472294e-10,6.990778941118e-01
,,4.707961592318e-10,6.990662486678e-01
,,4.708561712342e-10,6.990545976102e-01
,,4.709161832366e-10,6.990429409440e-01
,,4.709761952390e-10,6.990312786742e-01
,,4.710362072414e-10,6.990196108057e-01
,,4.710962192438e-10,6.990079373436e-01
,,4.711562312462e-10,6.989962582928e-01
,,4.712162432486e-10,6.989845736583e-01
,,4.712762552511e-10,6.989728834451e-01
,,4.713362672535e-10,6.989611876581e-01
,,4.713962792559e-10,6.989494863024e-01
,,4.714562912583e-10,6.989377793828e-01
,,4.715163032607e-10,6.989260669043e-01
,,4.715763152631e-10,6.989143488719e-01
,,4.716363272655e-10,6.989026252906e-01
,,4.716963392679e-10,6.988908961652e-01
,,4.717563512703e-10,6.988791615008e-01
,,4.718163632727e-10,6.988674213022e-01
,,4.718763752751e-10,6.988556755744e-01
,,4.719363872775e-10,6.988439243223e-01
,,4.719963992799e-10,6.988321675508e-01
,,4.720564112823e-10,6.988204052649e-01
,,4.721164232847e-10,6.988086374694e-01
,,4.721764352871e-10,6.987968641694e-01
,,4.722364472895e-10,6.987850853696e-01
,,4.722964592919e-10,6.987733010751e-01
,,4.723564712943e-10,6.987615112906e-01
,,4.724164832967e-10,6.987497160211e-01
,,4.724764952991e-10,6.987379152715e-01
,,4.725365073015e-10,6.987261090467e-01
,,4.725965193039e-10,6.987142973515e-01
,,4.726565313063e-10,6.987024801909e-01
,,4.727165433087e-10,6.986906575697e-01
,,4.727765553111e-10,6.986788294927e-01
,,4.728365673135e-10,6.986669959650e-01
,,4.728965793159e-10,6.986551569912e-01
,,4.729565913183e-10,6.986433125763e-01
,,4.730166033207e-10,6.986314627251e-01
,,4.730766153231e-10,6.986196074425e-01
,,4.731366273255e-10,6.986077467334e-01
,,4.731966393279e-10,6.985958806025e-01
,,4.732566513303e-10,6.985840090547e-01
,,4.733166633327e-10,6.985721320949e-01
,,4.733766753351e-10,6.985602497278e-01
,,4.734366873375e-10,6.985483619584e-01
,,4.734966993399e-10,6.985364687914e-01
,,4.735567113423e-10,6.985245702316e-01
,,4.736167233447e-10,6.985126662840e-01
,,4.736767353471e-10,6.985007569532e-01
,,4.737367473495e-10,6.984888422440e-01
,,4.737967593519e-10,6.984769221614e-01
,,4.738567713543e-10,6.984649967101e-01
,,4.739167833567e-10,6.984530658948e-01
,,4.739767953591e-10,6.984411297205e-01
,,4.740368073615e-10,6.984291881918e-01
,,4.740968193639e-10,6.984172413135e-01
,,4.741568313663e-10,6.984052890905e-01
,,4.742168433687e-10,6.983933315275e-01
,,4.742768553711e-10,6.983813686293e-01
,,4.743368673735e-10,6.983694004006e-01
,,4.743968793759e-10,6.983574268462e-01
,,4.744568913783e-10,6.983454479710e-01
,,4.745169033807e-10,6.983334637795e-01
,,4.745769153831e-10,6.983214742767e-01
,,4.746369273855e-10,6.983094794671e-01
,,4.746969393879e-10,6.982974793557e-01
,,4.747569513903e-10,6.982854739471e-01
,,4.748169633927e-10,6.982734632460e-01
,,4.748769753951e-10,6.982614472573e-01
,,4.749369873975e-10,6.982494259855e-01
,,4.749969993999e-10,6.982373994355e-01
,,4.750570114023e-10,6.982253676120e-01
,,4.751170234047e-10,6.982133305197e-01
,,4.751770354071e-10,6.982012881632e-01
,,4.752370474095e-10,6.981892405474e-01
,,4.752970594119e-10,6.981771876769e-01
,,4.753570714143e-10,6.981651295565e-01
,,4.754170834167e-10,6.981530661907e-01
,,4.754770954191e-10,6.981409975844e-01
,,4.755371074215e-10,6.981289237422e-01
,,4.755971194239e-10,6.981168446687e-01
,,4.756571314263e-10,6.981047603688e-01
,,4.757171434287e-10,6.980926708470e-01
,,4.757771554311e-10,6.980805761080e-01
,,4.758371674335e-10,6.980684761566e-01
,,4.758971794359e-10,6.980563709973e-01
,,4.759571914383e-10,6.980442606348e-01
,,4.760172034407e-10,6.980321450739e-01
,,4.760772154431e-10,6.980200243191e-01
,,4.761372274455e-10,6.980078983751e-01
,,4.761972394479e-10,6.979957672466e-01
,,4.762572514503e-10,6.979836309382e-01
,,4.763172634527e-10,6.979714894545e-01
,,4.763772754551e-10,6.979593428002e-01
,,4.764372874575e-10,6.979471909799e-01
,,4.764972994599e-10,6.979350339983e-01
,,4.765573114623e-10,6.979228718599e-01
,,4.766173234647e-10,6.979107045695e-01
,,4.766773354671e-10,6.978985321315e-01
,,4.767373474695e-10,6.978863545507e-01
,,4.767973594719e-10,6.978741718316e-01
,,4.768573714743e-10,6.978619839788e-01
,,4.769173834767e-10,6.978497909971e-01
,,4.769773954791e-10,6.978375928908e-01
,,4.770374074815e-10,6.978253896647e-01
,,4.770974194839e-10,6.978131813234e-01
,,4.771574314863e-10,6.978009678713e-01
,,4.772174434887e-10,6.977887493132e-01
,,4.772774554911e-10,6.977765256536e-01
,,4.773374674935e-10,6.977642968970e-01
,,4.773974794959e-10,6.977520630481e-01
,,4.774574914983e-10,6.977398241114e-01
,,4.775175035007e-10,6.977275800915e-01
,,4.775775155031e-10,6.977153309929e-01
,,4.776375275055e-10,6.977030768203e-01
,,4.776975395079e-10,6.976908175780e-01
,,4.777575515103e-10,6.976785532708e-01
,,4.778175635127e-10,6.976662839032e-01
,,4.778775755151e-10,6.976540094796e-01
,,4.779375875175e-10,6.976417300047e-01
,,4.779975995199e-10,6.976294454830e-01
,,4.780576115223e-10,6.976171559189e-01
,,4.781176235247e-10,6.976048613172e-01
,,4.781776355271e-10,6.975925616821e-01
,,4.782376475295e-10,6.975802570184e-01
,,4.782976595319e-10,6.975679473304e-01
,,4.783576715343e-10,6.975556326228e-01
,,4.784176835367e-10,6.975433129000e-01
,,4.784776955391e-10,6.975309881666e-01
,,4.785377075415e-10,6.975186584269e-01
,,4.785977195439e-10,6.975063236857e-01
,,4.786577315463e-10,6.974939839472e-01
,,4.787177435487e-10,6.974816392161e-01
,,4.787777555511e-10,6.974692894968e-01
,,4.788377675535e-10,6.974569347938e-01
,,4.788977795559e-10,6.974445751115e-01
,,4.789577915583e-10,6.974322104546e-01
,,4.790178035607e-10,6.974198408273e-01
,,4.790778155631e-10,6.974074662343e-01
,,4.791378275655e-10,6.973950866799e-01
,,4.791978395679e-10,6.973827021687e-01
,,4.792578515703e-10,6.973703127050e-01
,,4.793178635727e-10,6.973579182935e-01
,,4.793778755751e-10,6.973455189384e-01
,,4.794378875775e-10,6.973331146442e-01
,,4.794978995799e-10,6.973207054155e-01
,,4.795579115823e-10,6.973082912566e-01
,,4.796179235847e-10,6.972958721719e-01
,,4.796779355871e-10,6.972834481660e-01
,,4.797379475895e-10,6.972710192432e-01
,,4.797979595919e-10,6.972585854080e-01
,,4.798579715943e-10,6.972461466647e-01
,,4.799179835967e-10,6.972337030179e-01
,,4.799779955991e-10,6.972212544719e-01
,,4.800380076015e-10,6.972088010311e-01
,,4.800980196039e-10,6.971963427000e-01
,,4.801580316063e-10,6.971838794829e-01
,,4.802180436087e-10,6.971714113843e-01
,,4.802780556111e-10,6.971589384086e-01
,,4.803380676135e-10,6.971464605600e-01
,,4.803980796159e-10,6.971339778432e-01
,,4.804580916183e-10,6.971214902623e-01
,,4.805181036207e-10,6.971089978219e-01
,,4.805781156231e-10,6.970965005262e-01
,,4.806381276255e-10,6.970839983797e-01
,,4.806981396279e-10,6.970714913868e-01
,,4.807581516303e-10,6.970589795517e-01
,,4.808181636327e-10,6.970464628789e-01
,,4.808781756351e-10,6.970339413728e-01
,,4.809381876375e-10,6.970214150377e-01
,,4.809981996399e-10,6.970088838779e-01
,,4.810582116423e-10,6.969963478978e-01
,,4.811182236447e-10,6.969838071018e-01
,,4.811782356471e-10,6.969712614942e-01
,,4.812382476495e-10,6.969587110793e-01
,,4.812982596519e-10,6.969461558615e-01
,,4.813582716543e-10,6.969335958451e-01
,,4.814182836567e-10,6.969210310345e-01
,,4.814782956591e-10,6.969084614339e-01
,,4.815383076615e-10,6.968958870477e-01
,,4.815983196639e-10,6.968833078802e-01
,,4.816583316663e-10,6.968707239358e-01
,,4.817183436687e-10,6.968581352187e-01
,,4.817783556711e-10,6.968455417333e-01
,,4.818383676735e-10,6.968329434838e-01
,,4.818983796759e-10,6.968203404746e-01
,,4.819583916783e-10,6.968077327100e-01
,,4.820184036807e-10,6.967951201942e-01
,,4.820784156831e-10,6.967825029316e-01
,,4.821384276855e-10,6.967698809264e-01
,,4.821984396879e-10,6.967572541829e-01
,,4.822584516903e-10,6.967446227055e-01
,,4.823184636927e-10,6.967319864983e-01
,,4.823784756951e-10,6.967193455657e-01
,,4.824384876975e-10,6.967066999119e-01
,,4.824984996999e-10,6.966940495413e-01
,,4.825585117023e-10,6.966813944580e-01
,,4.826185237047e-10,6.966687346663e-01
,,4.826785357071e-10,6.966560701706e-01
,,4.827385477095e-10,6.966434009749e-01
,,4.827985597119e-10,6.966307270837e-01
,,4.828585717143e-10,6.966180485011e-01
,,4.829185837167e-10,6.966053652314e-01
,,4.829785957191e-10,6.965926772788e-01
,,4.830386077215e-10,6.965799846475e-01
,,4.830986197239e-10,6.965672873419e-01
,,4.831586317263e-10,6.965545853661e-01
,,4.832186437287e-10,6.965418787243e-01
,,4.832786557311e-10,6.965291674209e-01
,,4.833386677335e-10,6.965164514599e-01
,,4.833986797359e-10,6.965037308456e-01
,,4.834586917383e-10,6.964910055823e-01
,,4.835187037407e-10,6.964782756741e-01
,,4.835787157431e-10,6.964655411252e-01
,,4.836387277455e-10,6.964528019399e-01
,,4.836987397479e-10,6.964400581223e-01
,,4.837587517504e-10,6.964273096767e-01
,,4.838187637528e-10,6.964145566072e-01
,,4.838787757552e-10,6.964017989180e-01
,,4.839387877576e-10,6.963890366134e-01
,,4.839987997600e-10,6.963762696974e-01
,,4.840588117624e-10,6.963634981743e-01
,,4.841188237648e-10,6.963507220483e-01
,,4.841788357672e-10,6.963379413235e-01
,,4.842388477696e-10,6.963251560041e-01
,,4.842988597720e-10,6.963123660942e-01
,,4.843588717744e-10,6.962995715981e-01
,,4.844188837768e-10,6.962867725198e-01
,,4.844788957792e-10,6.962739688636e-01
,,4.845389077816e-10,6.962611606335e-01
,,4.845989197840e-10,6.962483478338e-01
,,4.846589317864e-10,6.962355304686e-01
,,4.847189437888e-10,6.962227085420e-01
,,4.847789557912e-10,6.962098820582e-01
,,4.848389677936e-10,6.961970510212e-01
,,4.848989797960e-10,6.961842154353e-01
,,4.849589917984e-10,6.961713753046e-01
,,4.850190038008e-10,6.961585306331e-01
,,4.850790158032e-10,6.961456814251e-01
,,4.851390278056e-10,6.961328276846e-01
,,4.851990398080e-10,6.961199694157e-01
,,4.852590518104e-10,6.961071066226e-01
,,4.853190638128e-10,6.960942393094e-01
,,4.853790758152e-10,6.960813674801e-01
,,4.854390878176e-10,6.960684911389e-01
,,4.854990998200e-10,6.960556102899e-01
,,4.855591118224e-10,6.960427249372e-01
,,4.856191238248e-10,6.960298350848e-01
,,4.856791358272e-10,6.960169407368e-01
,,4.857391478296e-10,6.960040418975e-01
,,4.857991598320e-10,6.959911385707e-01
,,4.858591718344e-10,6.959782307606e-01
,,4.859191838368e-10,6.959653184713e-01
,,4.859791958392e-10,6.959524017069e-01
,,4.860392078416e-10,6.959394804714e-01
,,4.860992198440e-10,6.959265547688e-01
,,4.861592318464e-10,6.959136246033e-01
,,4.862192438488e-10,6.959006899790e-01
,,4.862792558512e-10,6.958877508998e-01
,,4.863392678536e-10,6.958748073698e-01
,,4.863992798560e-10,6.958618593930e-01
,,4.864592918584e-10,6.958489069736e-01
,,4.865193038608e-10,6.958359501156e-01
,,4.865793158632e-10,6.958229888229e-01
,,4.866393278656e-10,6.958100230997e-01
,,4.866993398680e-10,6.957970529500e-01
